Name;NSta;NGroup;NRawSlotNum;TCPSegmentSize;IPCameraDataRate;DataMode;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate48Nsta5DataModeMCS2_8;5;1;5;1072;48;MCS2_8;0;1;265;132.8;5219.8
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate4Nsta10DataModeMCS2_4;10;1;5;1072;4;MCS2_4;0;1;248.3;248.3;785.3
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate4Nsta15DataModeMCS2_4;15;1;5;1072;4;MCS2_4;0;1;225.533333333333;225.533333333333;762.533333333333
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate4Nsta15DataModeMCS2_8;15;1;5;1072;4;MCS2_8;0;1;245.933333333333;245.933333333333;782.933333333333
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate4Nsta5DataModeMCS2_4;5;1;5;1072;4;MCS2_4;0;1;0.6;0.6;537.6
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate64Nsta10DataModeMCS2_4;10;1;5;1072;64;MCS2_4;0;1;3714.3;3392.4;10183.1
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate64Nsta10DataModeMCS2_8;10;1;5;1072;64;MCS2_8;0;1;4005.8;3729.1;10515.3
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate64Nsta15DataModeMCS2_4;15;1;5;1072;64;MCS2_4;0;1;1995;2283.8;6011.2
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate64Nsta15DataModeMCS2_8;15;1;5;1072;64;MCS2_8;0;1;3827.13333333333;3524.4;10333.0666666667
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate64Nsta5DataModeMCS2_4;5;1;5;1072;64;MCS2_4;0;1;769.8;385.2;7095.2
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate64Nsta5DataModeMCS2_8;5;1;5;1072;64;MCS2_8;0;1;830.6;415.6;7167
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_4;10;1;5;1072;8;MCS2_4;0;1;494.8;494.8;1565.8
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;1072;8;MCS2_8;0;1;551.9;551.9;1622.9
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta15DataModeMCS2_4;15;1;5;1072;8;MCS2_4;0;1;448;448;1519
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta15DataModeMCS2_8;15;1;5;1072;8;MCS2_8;0;1;488.066666666667;488.066666666667;1559.06666666667
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta5DataModeMCS2_4;5;1;5;1072;8;MCS2_4;0;1;0.6;0.6;1071.6
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta5DataModeMCS2_8;5;1;5;1072;8;MCS2_8;0;1;0.6;0.6;1071.6
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;5;1072;96;MCS2_4;0;1;4688.9;4260.3;14048.1
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_8;10;1;5;1072;96;MCS2_8;0;1;4767.7;4558.7;14331.4
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta15DataModeMCS2_8;15;1;5;1072;96;MCS2_8;0;1;5015;4612.73333333333;14417
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta5DataModeMCS2_4;5;1;5;1072;96;MCS2_4;0;1;383.8;192.2;9924
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta5DataModeMCS2_8;5;1;5;1072;96;MCS2_8;0;1;398.2;199.4;9937.4
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;1608;128;MCS2_4;0;1;4525.1;4154.2;12592.1
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_8;10;1;5;1608;128;MCS2_8;0;1;4955.9;4600.6;13129
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta15DataModeMCS2_8;15;1;5;1608;128;MCS2_8;0;1;4770.8;4431.93333333333;12896.9333333333
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta5DataModeMCS2_4;5;1;5;1608;128;MCS2_4;0;1;144.2;72.4;8392.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta5DataModeMCS2_8;5;1;5;1608;128;MCS2_8;0;1;592.2;296.4;8735.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_4;10;1;5;1608;16;MCS2_4;0;1;638.8;638.8;2017.8
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;1608;16;MCS2_8;0;1;712.7;712.7;2091.7
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta15DataModeMCS2_4;15;1;5;1608;16;MCS2_4;0;1;579.2;579.2;1958.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta15DataModeMCS2_8;15;1;5;1608;16;MCS2_8;0;1;630.666666666667;630.666666666667;2009.66666666667
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta5DataModeMCS2_4;5;1;5;1608;16;MCS2_4;0;1;0.6;0.6;1379.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta5DataModeMCS2_8;5;1;5;1608;16;MCS2_8;0;1;0.6;0.6;1379.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta10DataModeMCS2_4;10;1;5;1608;2;MCS2_4;0;1;79.3;79.3;252.3
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta10DataModeMCS2_8;10;1;5;1608;2;MCS2_8;0;1;88.5;88.5;261.5
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;5;1608;2;MCS2_4;0;1;73;73;246
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_8;15;1;5;1608;2;MCS2_8;0;1;79.5333333333333;79.5333333333333;252.533333333333
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta5DataModeMCS2_4;5;1;5;1608;2;MCS2_4;0;1;0.6;0.6;173.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta5DataModeMCS2_8;5;1;5;1608;2;MCS2_8;0;1;0.6;0.6;173.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_4;10;1;5;1608;32;MCS2_4;0;1;1626.4;1369;4133
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;5;1608;32;MCS2_8;0;1;1699.3;1454.1;4221.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta15DataModeMCS2_4;15;1;5;1608;32;MCS2_4;0;1;1555.66666666667;1371;4144.13333333333
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta15DataModeMCS2_8;15;1;5;1608;32;MCS2_8;0;1;1547.13333333333;1376.73333333333;4144
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta5DataModeMCS2_4;5;1;5;1608;32;MCS2_4;0;1;980.2;490.4;3251.4
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta5DataModeMCS2_8;5;1;5;1608;32;MCS2_8;0;1;862.2;431.4;3192.4
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_4;10;1;5;1608;48;MCS2_4;0;1;2389.8;2024.5;5826.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_8;10;1;5;1608;48;MCS2_8;0;1;2519.1;2162.1;6115.8
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta15DataModeMCS2_4;15;1;5;1608;48;MCS2_4;0;1;2187.33333333333;1961.6;5671.46666666667
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta15DataModeMCS2_8;15;1;5;1608;48;MCS2_8;0;1;2320.93333333333;2052.46666666667;5879.86666666667
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta5DataModeMCS2_4;5;1;5;1608;48;MCS2_4;0;1;828.6;414.6;4115.8
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta5DataModeMCS2_8;5;1;5;1608;48;MCS2_8;0;1;1301.8;651.2;4702.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate4Nsta10DataModeMCS2_4;10;1;5;1608;4;MCS2_4;0;1;160;160;507
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate4Nsta15DataModeMCS2_4;15;1;5;1608;4;MCS2_4;0;1;147.2;147.2;494.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate4Nsta15DataModeMCS2_8;15;1;5;1608;4;MCS2_8;0;1;159.666666666667;159.666666666667;506.666666666667
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate4Nsta5DataModeMCS2_4;5;1;5;1608;4;MCS2_4;0;1;0.6;0.6;347.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate4Nsta5DataModeMCS2_8;5;1;5;1608;4;MCS2_8;0;1;0.6;0.6;347.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_4;10;1;5;1608;64;MCS2_4;0;1;2838.5;2606.5;7322.1
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_8;10;1;5;1608;64;MCS2_8;0;1;3055.8;2868.6;7620.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta15DataModeMCS2_4;15;1;5;1608;64;MCS2_4;0.333333333333333;0.666666666666667;868;813;2977.66666666667
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta15DataModeMCS2_8;15;1;5;1608;64;MCS2_8;0;1;2837.53333333333;2644.66666666667;7378.13333333333
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta5DataModeMCS2_4;5;1;5;1608;64;MCS2_4;0;1;902.2;451.4;5162.8
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta5DataModeMCS2_8;5;1;5;1608;64;MCS2_8;0;1;890.6;445.6;5220.8
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_4;10;1;5;1608;8;MCS2_4;0;1;319.6;319.6;1010.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;1608;8;MCS2_8;0;1;356.5;356.5;1047.5
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta15DataModeMCS2_4;15;1;5;1608;8;MCS2_4;0;1;290.066666666667;290.066666666667;981.066666666667
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta15DataModeMCS2_8;15;1;5;1608;8;MCS2_8;0;1;316.733333333333;316.733333333333;1007.73333333333
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta5DataModeMCS2_8;5;1;5;1608;8;MCS2_8;0;1;0.6;0.6;691.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;5;1608;96;MCS2_4;0;1;3579.6;3296.4;9733.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_8;10;1;5;1608;96;MCS2_8;0;1;4055;3781.3;10303.1
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta15DataModeMCS2_8;15;1;5;1608;96;MCS2_8;0;1;3756;3495.26666666667;9983.46666666667
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta5DataModeMCS2_4;5;1;5;1608;96;MCS2_4;0;1;505.8;253.2;6650.8
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta5DataModeMCS2_8;5;1;5;1608;96;MCS2_8;0;1;671.8;336.2;6783.4
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;2144;128;MCS2_4;0;1;4064;3601.6;9898.1
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_8;10;1;5;2144;128;MCS2_8;0;1;4079.4;3713.8;10083.1
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta15DataModeMCS2_8;15;1;5;2144;128;MCS2_8;0;1;3911.33333333333;3612;9981
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta5DataModeMCS2_4;5;1;5;2144;128;MCS2_4;0;1;521.8;261.2;6483.4
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta5DataModeMCS2_8;5;1;5;2144;128;MCS2_8;0;1;455.4;228;6471.8
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_4;10;1;5;2144;16;MCS2_4;0;1;471.2;471.2;1490.2
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;2144;16;MCS2_8;0;1;525.5;525.5;1544.5
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta15DataModeMCS2_4;15;1;5;2144;16;MCS2_4;0;1;438.6;438.6;1457.66666666667
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta15DataModeMCS2_8;15;1;5;2144;16;MCS2_8;0;1;465.4;465.4;1484.4
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta5DataModeMCS2_4;5;1;5;2144;16;MCS2_4;0;1;0.6;0.6;1019.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta5DataModeMCS2_8;5;1;5;2144;16;MCS2_8;0;1;0.6;0.6;1019.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate2Nsta10DataModeMCS2_4;10;1;5;2144;2;MCS2_4;0;1;58.9;58.9;187.9
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate2Nsta10DataModeMCS2_8;10;1;5;2144;2;MCS2_8;0;1;65.9;65.9;194.9
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;5;2144;2;MCS2_4;0;1;57.6;57.6;186.666666666667
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_8;15;1;5;2144;2;MCS2_8;0;1;59.5333333333333;59.5333333333333;188.533333333333
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate2Nsta5DataModeMCS2_4;5;1;5;2144;2;MCS2_4;0;1;0.6;0.6;129.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate2Nsta5DataModeMCS2_8;5;1;5;2144;2;MCS2_8;0;1;0.6;0.6;129.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_4;10;1;5;2144;32;MCS2_4;0;1;952.1;951.5;2988.5
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;5;2144;32;MCS2_8;0;1;1062.6;1062.1;3099.1
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta15DataModeMCS2_4;15;1;5;2144;32;MCS2_4;0;1;897.333333333333;896;2933.2
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta15DataModeMCS2_8;15;1;5;2144;32;MCS2_8;0;1;940.333333333333;940.066666666667;2977.06666666667
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta5DataModeMCS2_4;5;1;5;2144;32;MCS2_4;0;1;2.2;1.4;2038.4
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta5DataModeMCS2_8;5;1;5;2144;32;MCS2_8;0;1;2.2;1.4;2038.4
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_4;10;1;5;2144;48;MCS2_4;0;1;1933.1;1557.3;4601.4
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_8;10;1;5;2144;48;MCS2_8;0;1;1964;1597.4;4652.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta15DataModeMCS2_4;15;1;5;2144;48;MCS2_4;0;1;2253.26666666667;1930.86666666667;4998.86666666667
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta15DataModeMCS2_8;15;1;5;2144;48;MCS2_8;0;1;1816.06666666667;1561.06666666667;4613.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta5DataModeMCS2_4;5;1;5;2144;48;MCS2_4;0;1;1381.8;691.2;3721
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta5DataModeMCS2_8;5;1;5;2144;48;MCS2_8;0;1;1381.8;691.2;3745.4
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate4Nsta10DataModeMCS2_4;10;1;5;2144;4;MCS2_4;0;1;117.9;117.9;374.9
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate4Nsta10DataModeMCS2_8;10;1;5;2144;4;MCS2_8;0;1;131.7;131.7;388.7
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate4Nsta15DataModeMCS2_4;15;1;5;2144;4;MCS2_4;0;1;111.533333333333;111.533333333333;368.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate4Nsta15DataModeMCS2_8;15;1;5;2144;4;MCS2_8;0;1;118.466666666667;118.466666666667;375.466666666667
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate4Nsta5DataModeMCS2_4;5;1;5;2144;4;MCS2_4;0;1;0.6;0.6;257.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate4Nsta5DataModeMCS2_8;5;1;5;2144;4;MCS2_8;0;1;0.6;0.6;257.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_4;10;1;5;2144;64;MCS2_4;0;1;2287.3;1954.9;5648.9
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_8;10;1;5;2144;64;MCS2_8;0;1;2501.5;2130.8;6013.1
;
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta15DataModeMCS2_8;15;1;5;2144;64;MCS2_8;0;1;2247.26666666667;1997.33333333333;5747.93333333333
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta5DataModeMCS2_4;5;1;5;2144;64;MCS2_4;0;1;794.2;397.4;4047
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta5DataModeMCS2_8;5;1;5;2144;64;MCS2_8;0;1;1337.8;669.2;4607
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_4;10;1;5;2144;8;MCS2_4;0;1;236.2;236.2;747.2
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;2144;8;MCS2_8;0;1;263.3;263.3;774.3
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta15DataModeMCS2_4;15;1;5;2144;8;MCS2_4;0;1;220.466666666667;220.466666666667;731.533333333333
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta15DataModeMCS2_8;15;1;5;2144;8;MCS2_8;0;1;235;235;746
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta5DataModeMCS2_4;5;1;5;2144;8;MCS2_4;0;1;0.6;0.6;511.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta5DataModeMCS2_8;5;1;5;2144;8;MCS2_8;0;1;0.6;0.6;511.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;5;2144;96;MCS2_4;0;1;3370.3;2932;8010.3
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_8;10;1;5;2144;96;MCS2_8;0;1;2952.3;2773.3;7869.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta15DataModeMCS2_8;15;1;5;2144;96;MCS2_8;0;1;3148.33333333333;2894.8;8016.6
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta5DataModeMCS2_4;5;1;5;2144;96;MCS2_4;0;1;716.6;358.6;5419
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta5DataModeMCS2_8;5;1;5;2144;96;MCS2_8;0;1;575.8;288.2;5366.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;2680;128;MCS2_4;0;1;5038.6;4684.1;12989.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_8;10;1;5;2680;128;MCS2_8;0;1;3703.8;3426.7;11846.5
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta15DataModeMCS2_8;15;1;5;2680;128;MCS2_8;0;1;3964.2;3688.8;12106.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta5DataModeMCS2_4;5;1;5;2680;128;MCS2_4;0;1;281.4;141;8452
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta5DataModeMCS2_8;5;1;5;2680;128;MCS2_8;0;1;257.8;129.2;8440.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_4;10;1;5;2680;16;MCS2_4;0;1;528.2;528;1736.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;2680;16;MCS2_8;0;1;444.5;444.5;1652.5
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta15DataModeMCS2_4;15;1;5;2680;16;MCS2_4;0;1;594.333333333333;593.866666666667;1802.4
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta15DataModeMCS2_8;15;1;5;2680;16;MCS2_8;0;1;414.6;414.466666666667;1622.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta5DataModeMCS2_4;5;1;5;2680;16;MCS2_4;0;1;0.6;0.6;1208.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta5DataModeMCS2_8;5;1;5;2680;16;MCS2_8;0;1;0.6;0.6;1208.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate2Nsta10DataModeMCS2_4;10;1;5;2680;2;MCS2_4;0;1;65.4;65.4;217.4
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate2Nsta10DataModeMCS2_8;10;1;5;2680;2;MCS2_8;0;1;55.5;55.5;207.5
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;5;2680;2;MCS2_4;0;1;74.6666666666667;74.6666666666667;226.666666666667
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate2Nsta15DataModeMCS2_8;15;1;5;2680;2;MCS2_8;0;1;53.8666666666667;53.8666666666667;205.866666666667
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate2Nsta5DataModeMCS2_4;5;1;5;2680;2;MCS2_4;0;1;0.6;0.6;152.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate2Nsta5DataModeMCS2_8;5;1;5;2680;2;MCS2_8;0;1;0.6;0.6;152.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_4;10;1;5;2680;32;MCS2_4;0;1;1046.9;1046.1;3466.5
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;5;2680;32;MCS2_8;0;1;887.5;887.5;3307.5
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta15DataModeMCS2_4;15;1;5;2680;32;MCS2_4;0;1;1226.2;1213.13333333333;3636.26666666667
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta15DataModeMCS2_8;15;1;5;2680;32;MCS2_8;0;1;835.2;834.733333333333;3255.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta5DataModeMCS2_4;5;1;5;2680;32;MCS2_4;0;1;0.6;0.6;2420.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta5DataModeMCS2_8;5;1;5;2680;32;MCS2_8;0;1;0.6;0.6;2420.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_4;10;1;5;2680;48;MCS2_4;0;1;1742.4;1584.7;5219.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_8;10;1;5;2680;48;MCS2_8;0;1;1481.3;1358.1;4996
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta15DataModeMCS2_4;15;1;5;2680;48;MCS2_4;0;1;2261.73333333333;2059.13333333333;5704.33333333333
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta15DataModeMCS2_8;15;1;5;2680;48;MCS2_8;0;1;1506.46666666667;1414.26666666667;5055.33333333333
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta5DataModeMCS2_4;5;1;5;2680;48;MCS2_4;0;1;471.4;236;3868
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta5DataModeMCS2_8;5;1;5;2680;48;MCS2_8;0;1;473.4;237;3869
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate4Nsta10DataModeMCS2_4;10;1;5;2680;4;MCS2_4;0;1;135.7;135.7;440.7
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate4Nsta10DataModeMCS2_8;10;1;5;2680;4;MCS2_8;0;1;114.7;114.7;419.7
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate4Nsta15DataModeMCS2_4;15;1;5;2680;4;MCS2_4;0;1;149.666666666667;149.466666666667;454.666666666667
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate4Nsta15DataModeMCS2_8;15;1;5;2680;4;MCS2_8;0;1;106.066666666667;106.066666666667;411.066666666667
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate4Nsta5DataModeMCS2_4;5;1;5;2680;4;MCS2_4;0;1;0.6;0.6;305.6
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate4Nsta5DataModeMCS2_8;5;1;5;2680;4;MCS2_8;0;1;0.6;0.6;305.6
