Name;NSta;NGroup;NRawSlotNum;TCPSegmentSize;IPCameraDataRate;DataMode;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;DropTCPTxBufferExceeded
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;4;1;2680;96;MCS2_4;0;1;6471.4;4467.1;9546.2;0;25400.7;1883
NGroup8NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;8;1;2680;96;MCS2_4;11.8;1;4788.4;2298.1;4896.1;6.2;55248.1;2428.1
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;2;2680;96;MCS2_4;0;1;6215.5;6153;18322.3;3.9;138.7;0
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;2;2;2680;96;MCS2_4;0;1;7581;6742.5;17607.7;0;10242.5;439.8
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;4;2;2680;96;MCS2_4;0;1;5563.2;3477.5;9015.2;0;24807.6;1759.8
NGroup8NRawSlotNum2TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;8;2;2680;96;MCS2_4;5.2;1;4306.2;1775.2;4567.6;3;49114.9;2373.1
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;5;2680;96;MCS2_4;0;1;4908.2;4772.2;16967.2;2;142.9;0
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;2;5;2680;96;MCS2_4;0;1;6067.4;4883.4;14699.8;4.3;11199.6;647.7
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;4;5;2680;96;MCS2_4;0;1;5341.6;2661.8;7373.9;0;28989.8;1936.3
NGroup8NRawSlotNum5TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;8;5;2680;96;MCS2_4;17.8;1;4206.9;1357.2;3664.7;9.3;59611.5;2485.1
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;1;3216;96;MCS2_4;0;1;15854.6;15813.6;28045;26.2;167.4;0
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;2;1;3216;96;MCS2_4;0;1;9568;8668.2;18274.2;0;11963.7;701.3
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;4;1;3216;96;MCS2_4;0;1;6402.1;4448;9359.1;0;26508.9;1833
NGroup8NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;8;1;3216;96;MCS2_4;12.1;1;4653.1;2212.4;4597.1;7.8;51359.1;2384.8
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;2;3216;96;MCS2_4;0;1;6266.4;6198;18362.4;4;143.6;0
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;2;2;3216;96;MCS2_4;0;1;7488.7;6698.7;17381.8;0;10147.8;412.5
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;4;2;3216;96;MCS2_4;0;1;5500.6;3460.9;8751.8;0;24035.4;1719.5
NGroup8NRawSlotNum2TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;8;2;3216;96;MCS2_4;1.6;1;4215;1719.4;4293.9;1.1;46277.5;2333.5
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;5;3216;96;MCS2_4;0;1;4920.1;4786.9;16981.5;1.8;145.5;0
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;2;5;3216;96;MCS2_4;0;1;6053.8;4881.6;14616.3;0;10892;578
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;4;5;3216;96;MCS2_4;0;1;5161.1;2626.5;7244.8;0;26870;1848.2
NGroup8NRawSlotNum5TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;8;5;3216;96;MCS2_4;12.1;1;4094.1;1323.2;3514.8;8;53661.6;2420.4
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;536;128;MCS2_4;0;1;18256.9;16137.1;48913.7;492.1;8864.4;1294.1
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;1;536;128;MCS2_4;0;1;14277.8;11259;27048.8;0;13450.1;2616.2
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;1;536;128;MCS2_4;0;1;9178.1;5657.3;13696.2;0;27140.5;3315.2
NGroup8NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;1;536;128;MCS2_4;19.9;1;6633.2;2864.1;6962.1;19.9;54548;3662.8
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;2;536;128;MCS2_4;0;1;19568.7;17276.3;54006.9;327;9092.1;935.6
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;2;536;128;MCS2_4;0;1;12183.7;8917.6;27646.4;0;20579.6;2470.3
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;2;536;128;MCS2_4;0;1;8212.8;4509;14127.7;0;35801.4;3262.9
NGroup8NRawSlotNum2TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;2;536;128;MCS2_4;61.3;1;6155.6;2293.3;7152.1;61.3;72892.4;3633.6
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;536;128;MCS2_4;0;1;14740.1;11732.3;48873.1;195.1;8785;845.2
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;5;536;128;MCS2_4;0;1;9682.1;6035;24963;31;19565.2;2428
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;5;536;128;MCS2_4;0;1;7339.3;3130.4;13039;21.4;39218.6;3226.6
NGroup8NRawSlotNum5TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;5;536;128;MCS2_4;90.1;1;5679.1;1572.6;6574.8;103.5;77167.1;3612.7
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;1072;128;MCS2_4;0;1;20164.7;19325.9;42281;271.9;3010.8;255.7
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;1;1072;128;MCS2_4;0;1;10414.2;8117.6;20352.8;0;5286.4;1976
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;1;1072;128;MCS2_4;0;1;6625.7;3475.5;9868.7;0;11995.2;2983.8
NGroup8NRawSlotNum1TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;1;1072;128;MCS2_4;0;1;5186.7;1600.8;4912.3;0;27417;3501.3
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;2;1072;128;MCS2_4;0;1;11481.9;11003.9;35471.4;12.4;91.2;0
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;2;1072;128;MCS2_4;0;1;9917.5;7553.5;21385.3;0;13892.8;1767.1
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;2;1072;128;MCS2_4;0;1;7178.6;3872.9;10943.5;0;28977.1;2922.3
NGroup8NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;2;1072;128;MCS2_4;20.4;1;5615.6;1963.3;5577.9;20.4;57209.9;3458.9
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;1072;128;MCS2_4;0;1;9731.7;8645.3;32965.6;42.6;896.9;10.1
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;5;1072;128;MCS2_4;0;1;8141.7;5349.9;18386.4;31.9;14952.4;1890.2
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;5;1072;128;MCS2_4;0;1;6658.7;2817.5;9461.2;12.5;29896.7;2983.3
NGroup8NRawSlotNum5TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;5;1072;128;MCS2_4;27;1;5359.7;1434.2;4814.9;30.3;59123.3;3490.7
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;1608;128;MCS2_4;0;1;22136.7;21630.4;39551.1;189;1027.6;30.6
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;1;1608;128;MCS2_4;0;1;9250.2;7303.5;17483.5;0;2986.2;1679.7
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;1;1608;128;MCS2_4;0;1;5704.6;2765.1;8018.4;0;7434.6;2805.7
NGroup8NRawSlotNum1TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;1;1608;128;MCS2_4;0;1;4812.6;1341.2;4068.2;0;20515.1;3405.3
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;2;1608;128;MCS2_4;0;1;9450.5;8990;27654.7;17.7;102.3;0
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;2;1608;128;MCS2_4;0;1;8806.3;6821.6;18153.4;0;11511.4;1474.8
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;2;1608;128;MCS2_4;0;1;6519.2;3425.7;8961.5;0;24981.6;2756.5
NGroup8NRawSlotNum2TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;2;1608;128;MCS2_4;5;1;5307.9;1756.9;4570.4;5;49482.7;3376.6
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;1608;128;MCS2_4;0;1;7800;6884.9;25479.3;10.3;96.1;0
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;5;1608;128;MCS2_4;0;1;7805.2;5151.6;15012.7;22.3;14086.1;1790.1
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;5;1608;128;MCS2_4;0;1;6174.3;2644.3;7278.6;11.8;29292.4;2937.6
NGroup8NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;5;1608;128;MCS2_4;15.3;1;5108.5;1342.6;3700.1;20.5;57790.3;3467.2
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;2144;128;MCS2_4;0;1;20860.7;20624.2;33155.5;48.9;155.9;0
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;1;2144;128;MCS2_4;0;1;8739.6;7088.6;15479.2;0;2721;1446.4
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;1;2144;128;MCS2_4;0;1;5559.1;2756.2;7227.2;0;5248;2695.4
NGroup8NRawSlotNum1TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;1;2144;128;MCS2_4;0;1;4749.7;1342.1;3596.7;0;17509.7;3353.2
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;2;2144;128;MCS2_4;0;1;6682.7;6599.3;18776.2;7.6;110.9;0
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;2;2144;128;MCS2_4;0;1;7551;6019.1;15064.2;0;10034.2;1190.5
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;2;2144;128;MCS2_4;0;1;6093;3140.4;7690.2;0;23128.8;2652
NGroup8NRawSlotNum2TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;2;2144;128;MCS2_4;0;1;5083.9;1606.1;3920;0;45545.9;3322.7
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;2144;128;MCS2_4;0;1;6702.6;6072.2;18340.6;0;92.8;0
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;5;2144;128;MCS2_4;0;1;7732.9;5083.2;13019.6;15.4;12245.3;1567.7
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;5;2144;128;MCS2_4;0;1;6499.7;2671.3;6726.3;8.3;25344;2814.8
NGroup8NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;5;2144;128;MCS2_4;5.3;1;5281.4;1360.4;3436.3;10;49937.2;3403.6
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;2680;128;MCS2_4;0;1;31184.3;30072.2;44055.2;312.5;7262.8;693.2
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;1;2680;128;MCS2_4;0;1;10767.7;8832;18723.8;0;12999.5;1728.1
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;1;2680;128;MCS2_4;0;1;7529.2;4516.4;9603.3;0;27054.9;2889.6
NGroup8NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;1;2680;128;MCS2_4;13.1;1;5791.9;2292.4;4888.9;7;55462.8;3436.9
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;2;2680;128;MCS2_4;0;1;8515.1;8357.8;24610.6;11.7;133.2;0
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;2;2680;128;MCS2_4;0;1;8633;6774.6;17734.8;0;11197.7;1428.8
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;2;2680;128;MCS2_4;0;1;6587.9;3492.4;9027.7;0;24970.6;2768.5
NGroup8NRawSlotNum2TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;2;2680;128;MCS2_4;4.9;1;5344.3;1795.5;4579.7;2.7;49386.6;3385.5
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;2680;128;MCS2_4;0;1;6995.6;6457.3;22702;2.5;135.9;0
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;5;2680;128;MCS2_4;0;1;7174.2;4959.5;14762.5;0;12885.5;1667
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;5;2680;128;MCS2_4;0;1;6342.9;2658.8;7374.9;0;29206.6;2944.8
NGroup8NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;5;2680;128;MCS2_4;21.5;1;5208.1;1356.8;3677.6;11.4;59644;3489.2
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;3216;128;MCS2_4;0;1;30899.8;29990.7;42922.4;280.9;5993.8;515.6
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;1;3216;128;MCS2_4;0;1;10639.9;8758.8;18447.4;0;12748;1684
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;1;3216;128;MCS2_4;0;1;7404.7;4442.8;9363.6;0;26625.3;2836.6
NGroup8NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;1;3216;128;MCS2_4;8.9;1;5657.9;2208.1;4593.5;5.4;51266.3;3394
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;2;3216;128;MCS2_4;0;1;8526.9;8376.2;24619.4;12.2;141.4;0
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;2;3216;128;MCS2_4;0;1;8536.3;6739.6;17433.6;0;11016;1392.1
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;2;3216;128;MCS2_4;0;1;6516.2;3462.3;8756.2;0;24210.9;2729.8
NGroup8NRawSlotNum2TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;2;3216;128;MCS2_4;3;1;5238.4;1734.1;4313.4;2.1;46474.8;3343.4
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;5;3216;128;MCS2_4;0;1;6990;6435.4;22678.4;0.9;138.4;0
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;2;5;3216;128;MCS2_4;0;1;7168.2;4949;14635.5;0;12502.5;1590.2
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;5;3216;128;MCS2_4;0;1;6167.3;2626.3;7244.9;0;27005.4;2856.6
NGroup8NRawSlotNum5TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;8;5;3216;128;MCS2_4;10.8;1;5117.2;1330.1;3512.9;7.3;53913.3;3432.6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;1;536;2;MCS2_4;0;1;1079.86666666667;1068.86666666667;1837.73333333333;8.26666666666667;142.333333333333;0
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;1;536;2;MCS2_4;0;1;617.933333333333;604.533333333333;1393.13333333333;0;247.066666666667;0
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;1;536;2;MCS2_4;0;1;622.533333333333;610.866666666667;1430.53333333333;0;574.666666666667;0
NGroup8NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;1;536;2;MCS2_4;0;1;435.266666666667;423.733333333333;1221.33333333333;0;628.066666666667;0
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;2;536;2;MCS2_4;0;1;457.866666666667;438.4;1197;0;132.466666666667;0
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;2;536;2;MCS2_4;0;1;463.8;439.8;1224.46666666667;0;228.8;0
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;2;536;2;MCS2_4;0;1;466.666666666667;442.733333333333;1259.53333333333;0;503.4;0
NGroup8NRawSlotNum2TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;2;536;2;MCS2_4;0;1;315;293.466666666667;1084.53333333333;0;563.333333333333;0
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;5;536;2;MCS2_4;0;1;305.6;271.266666666667;1019.93333333333;0.4;123.666666666667;0
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;5;536;2;MCS2_4;0;1;317.133333333333;278.333333333333;1052.46666666667;0;217.2;0
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;5;536;2;MCS2_4;0;1;362.666666666667;302.2;1111.93333333333;0;472.866666666667;0
NGroup8NRawSlotNum5TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;5;536;2;MCS2_4;0;1;262.333333333333;204.533333333333;994.666666666667;0;466.666666666667;0
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;1;1072;2;MCS2_4;0;1;604.466666666667;599.066666666667;983.666666666667;0.266666666666667;157.666666666667;0
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;1;1072;2;MCS2_4;0;1;328.8;324;724.466666666667;0;261.666666666667;0
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;1;1072;2;MCS2_4;0;1;336.466666666667;330.933333333333;752.733333333333;0;576.866666666667;0
NGroup8NRawSlotNum1TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;1;1072;2;MCS2_4;0;1;228.2;224.6;629.666666666667;0;636.8;0
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;2;1072;2;MCS2_4;0;1;249.466666666667;244.4;626.066666666667;0;148.066666666667;0
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;2;1072;2;MCS2_4;0;1;248.133333333333;239.4;636.266666666667;0;249.8;0
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;2;1072;2;MCS2_4;0;1;265.666666666667;252.866666666667;673.666666666667;0;549.933333333333;0
NGroup8NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;2;1072;2;MCS2_4;0;1;174.066666666667;165.6;568.733333333333;0;560.266666666667;0
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;5;1072;2;MCS2_4;0;1;167.533333333333;156.466666666667;536.666666666667;0;140.066666666667;0
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;5;1072;2;MCS2_4;0;1;175.333333333333;161.266666666667;556.066666666667;0;244.266666666667;0
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;5;1072;2;MCS2_4;0;1;203.533333333333;175.2;593.666666666667;0;532.733333333333;0
NGroup8NRawSlotNum5TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;5;1072;2;MCS2_4;0;1;140;116.6;523.4;0;534.466666666667;0
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;1;1608;2;MCS2_4;0;1;465.266666666667;462.866666666667;776.266666666667;0;170.533333333333;0
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;1;1608;2;MCS2_4;0;1;246.866666666667;244.333333333333;560.266666666667;0;278.266666666667;0
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;1;1608;2;MCS2_4;0;1;256.2;252.666666666667;573.733333333333;0;614.266666666667;0
NGroup8NRawSlotNum1TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;1;1608;2;MCS2_4;0;1;181.4;177.466666666667;495;0;653.066666666667;0
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;2;1608;2;MCS2_4;0;1;190.733333333333;185.8;498;0;157.066666666667;0
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;2;1608;2;MCS2_4;0;1;199.933333333333;193.8;509.466666666667;0;266.6;0
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;2;1608;2;MCS2_4;0;1;207.4;199.933333333333;523.066666666667;0;600.666666666667;0
NGroup8NRawSlotNum2TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;2;1608;2;MCS2_4;0;1;134.133333333333;128.466666666667;444.266666666667;0;607.466666666667;0
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;5;1608;2;MCS2_4;0;1;135.333333333333;125.666666666667;437.533333333333;0;154.266666666667;0
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;5;1608;2;MCS2_4;0;1;149.6;139.733333333333;455.6;0;271.466666666667;0
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;5;1608;2;MCS2_4;0;1;158.066666666667;142.933333333333;467.4;0;585.733333333333;0
NGroup8NRawSlotNum5TCPSegmentSize1608IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;5;1608;2;MCS2_4;0;1;105.8;93.6666666666667;415.2;0;635.8;0
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;1;2144;2;MCS2_4;0;1;315.6;314.8;510.266666666667;0;172.466666666667;0
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;1;2144;2;MCS2_4;0;1;179.266666666667;178.466666666667;380.333333333333;0;276.133333333333;0
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;1;2144;2;MCS2_4;0;1;186.2;184.2;402;0;614.666666666667;0
NGroup8NRawSlotNum1TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;1;2144;2;MCS2_4;0;1;132.6;131.066666666667;338.6;0;642.466666666667;0
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;2;2144;2;MCS2_4;0;1;147.533333333333;147.133333333333;339.933333333333;0;164.8;0
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;2;2;2144;2;MCS2_4;0;1;149.133333333333;147.2;349.8;0;282.733333333333;0
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;2;2144;2;MCS2_4;0;1;154.2;149.866666666667;367.6;0;609.666666666667;0
NGroup8NRawSlotNum2TCPSegmentSize2144IpCameraDataRate2Nsta15DataModeMCS2_4;15;8;2;2144;2;MCS2_4;0;1;103.466666666667;99.7333333333333;306.133333333333;0;613.866666666667;0
