Name;SensorMeasurementSize;NSta;NGroup;NRawSlotNum;TrafficInterval;APAlwaysSchedulesForNextSlot;ContentionPerRAWSlot;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;DropTCPTxBufferExceeded;TotalDozeTime;NumberOfTCPRetransmissions;NumberOfTCPRetransmissionsFromAP;NumberOfAPScheduledPacketForNodeInNextSlot
SensorMeasurementSize154NGroup16NRawSlotNum10ContentionPerRAWSlot139TrafficInterval40000;154;1400;16;10;40000;0;139;5.04714285714286,4,6,6,0,12;0.0235714285714286,0,0,0,0,1;497.47,560,588,599,5,1113;493.130714285714,556,587,598,4,627;497.848571428571,562.5,591,602,9,633;-0.641428571428571,-1,-1,-1,-1,2;166.812857142857,0,0,0,0,184775;0,0,0,0,0,0;967597.887142857,962279,965325,974626,955237,984897;0.820714285714286,0,0,0,0,7;0,0,0,0,0,0;4.30214285714286,0,6,6,0,12
SensorMeasurementSize154NGroup16NRawSlotNum5ContentionPerRAWSlot129TrafficInterval60000;154;650;16;5;60000;0;129;2.36307692307692,0,0,4,0,14;0.0923076923076923,0,0,0,0,1;371.153846153846,216.5,390.5,554,17,716;364.949230769231,215.25,386.5,544,15,610;382.06,232,399,563.75,34,633;-0.54,-1,-1,-1,-1,2;97837.9307692308,0,0,130707.25,0,779083;0,0,0,0,0,0;968332.689230769,962797,968605,972450,958094,979034;3.04923076923077,0,0,7,0,13;0,0,0,0,0,0;8.70769230769231,6,9,11,0,18
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot104TrafficInterval50000;154;1050;12;10;50000;0;104;4.39047619047619,1,5,7,0,13;0.0380952380952381,0,0,0,0,1;630.855238095238,563.25,773,793,4,1431;623.512380952381,555.5,772,791,4,821;629.811428571429,564.25,777,797,9,835;-0.204761904761905,-1,-1,1,-1,2;65.6466666666667,0,0,0,0,20257;0,0,0,0,0,0;967189.182857143,963891,966160,970105.5,959490,981582;1.82190476190476,0,0,7,0,7;0,0,0,0,0,0;6.72666666666667,2,6,12,0,24
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot129TrafficInterval40000;54;1300;12;10;40000;0;129;4.67307692307692,2,5,6,0,19;0.0353846153846154,0,0,0,0,1;627.011538461538,666.75,770,787,1,1417;610.986153846154,638.5,759,782,1,822;628.301538461538,674.5,774,791,9,836;-0.0953846153846154,-1,-1,-1,-1,5;3804.77769230769,0,0,0,0,491414;0,0,0,0,0,0;965097.186153846,959977.75,966682,969320,950479,981438;1.25692307692308,0,0,0,0,12;0,0,0,0,0,0;6.33153846153846,3,6,12,0,29
SensorMeasurementSize54NGroup8NRawSlotNum10ContentionPerRAWSlot99TrafficInterval50000;54;1000;8;10;50000;0;99;5.273,0,7,9,0,19;0.105,0,0,0,0,1;737.654,226.75,1016.5,1113,9,1922;718.31,222,992.5,1094,9,1191;738.124,232,1020,1119.25,17,1220;1.447,-1,2,3,-1,5;28086.906,0,0,42271.75,0,335990;0,0,0,0,0,0;956016.263,951242,956322,958665.75,943355,973628;3.876,0,7,7,0,12;0,0,0,0,0,0;7.856,4,8,12,0,24
SensorMeasurementSize54NGroup1NRawSlotNum5ContentionPerRAWSlot149TrafficInterval60000;54;750;1;5;60000;0;149;0,0,0,0,0,0;1,1,1,1,1,1;8.256,3,6,13,0,38;8.03333333333333,3,6,12.75,0,26;45.4413333333333,40,44,50,35,69;0,0,0,0,0,0;74.1773333333333,52,71,93.75,32,144;0,0,0,0,0,0;807566.516,795885.75,799217.5,823564,790282,833684;0,0,0,0,0,0;0,0,0,0,0,0;8.148,5,8,12,0,15
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot79TrafficInterval60000;154;800;12;10;60000;0;79;4.3425,0,5,8,0,12;0.045,0,0,0,0,1;553.4025,170.25,745,772,9,1410;544.4,170.25,744,767,5,814;551.87875,178.25,750,774,15,820;0.35125,-1,-1,2,-1,2;114.11875,0,0,0,0,30825;0,0,0,0,0,0;970019.34875,967263,969368,972456.75,961188,981346;3.12875,0,0,7,0,7;0,0,0,0,0,0;7.10625,3,6,12,0,18
SensorMeasurementSize154NGroup12NRawSlotNum5ContentionPerRAWSlot119TrafficInterval60000;154;600;12;5;60000;0;119;8.31833333333333,7,8,11,0,14;0.473333333333333,0,0,1,0,1;589.57,577.75,662,705,51,944;581.728333333333,573.75,656.5,697.25,33,783;602.8,594.5,676,716,65,800;0.465,0,0,1,-4,4;245169.015,84190.75,206819.5,356757,0,852985;0,0,0,0,0,0;961910.063333333,958822,960613,965321,953362,973848;8.86166666666667,7,9,11,0,14;0,0,0,0,0,0;5.76,4,5,7,0,24
SensorMeasurementSize54NGroup2NRawSlotNum10ContentionPerRAWSlot124TrafficInterval60000;54;1250;2;10;60000;0;124;0.004,0,0,0,0,1;1,1,1,1,1,1;12.6608,5,11,18,0,58;12.5592,5,11,18,0,50;50.7512,42,49,56,35,92;0.0056,0,0,0,0,1;166.4096,116.25,150,195,39,633;0,0,0,0,0,0;886532.2336,881114,883974,886943.75,877510,918968;0,0,0,0,0,0;0,0,0,0,0,0;6.764,4,7,9,0,16
SensorMeasurementSize54NGroup1NRawSlotNum10ContentionPerRAWSlot149TrafficInterval60000;54;1500;1;10;60000;0;149;0.00133333333333333,0,0,0,0,1;0.9,1,1,1,0,1;10.284,4,9,14,0,60;10.136,4,9,14,0,49;44.3806666666667,40,46,53,2,89;-0.0346666666666667,0,0,0,-1,5;74.6113333333333,53,70,95.25,0,296;0,0,0,0,0,0;725721.204,790357.5,795239,799923.25,5375,850793;0.0746666666666667,0,0,0,0,7;0,0,0,0,0,0;6.82466666666667,4,7,10,0,16
SensorMeasurementSize54NGroup8NRawSlotNum10ContentionPerRAWSlot114TrafficInterval40000;54;1150;8;10;40000;0;114;4.73739130434783,1,4,8,0,16;0.0426086956521739,0,0,0,0,1;880.651304347826,349.75,1135,1171,7,2036;863.182608695652,334,1119,1164,7,1219;879.498260869565,356.25,1140,1175,15,1224;0.523478260869565,-1,-1,2,-1,7;9816.95652173913,0,0,0,0,353737;0,0,0,0,0,0;954373.413913043,950104,953300,957374.5,941549,973249;2.33826086956522,0,0,7,0,13;0,0,0,0,0,0;7.42173913043478,6,6,12,0,30
SensorMeasurementSize54NGroup4NRawSlotNum10ContentionPerRAWSlot149TrafficInterval60000;54;1500;4;10;60000;0;149;0,0,0,0,0,0;0,0,0,0,0,0;5.58733333333333,3,5,7,0,95;5.28533333333333,3,5,7,0,21;8.032,5,7,11,2,27;-6;0,0,0,0,0,0;0,0,0,0,0,0;961891.59,958538,962134,969224,71,973722;0,0,0,0,0,0;0,0,0,0,0,0;0,0,0,0,0,0
SensorMeasurementSize154NGroup1NRawSlotNum10ContentionPerRAWSlot119TrafficInterval60000;154;1200;1;10;60000;0;119;0.0025,0,0,0,0,1;0.9,1,1,1,0,1;23.5966666666667,3,6,11,0,18669;7.90416666666667,3,6,11,0,52;43.2075,38,43,50,6,88;0.199166666666667,0,0,0,-1,2;73.5275,51,59,83,0,300;0,0,0,0,0,0;699618.090833333,728406.5,731208,735097,10818,817620;0.694166666666667,0,0,0,0,7;0,0,0,0,0,0;4.7675,2,4,6,0,17
SensorMeasurementSize154NGroup4NRawSlotNum10ContentionPerRAWSlot109TrafficInterval10000;154;1100;4;10;10000;0;109;5.46363636363636,4,6,6,0,11;0.00181818181818182,0,0,0,0,1;2138.51636363636,2345.75,2378,2391,3,4684;2118.68636363636,2342,2377,2389,3,2420;2123.90454545455,2347.75,2382,2394,8,2426;-0.31,-1,-1,0,-1,2;36.0018181818182,0,0,0,0,13058;0,0,0,0,0,0;918186.862727273,910466.5,917866,922026,891786,948774;1.76272727272727,0,0,7,0,7;0,0,0,0,0,0;3.90090909090909,0,6,6,0,99
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot84TrafficInterval60000;54;850;12;10;60000;0;84;4.57058823529412,0,3,9,0,16;0.0741176470588235,0,0,0,0,1;495.747058823529,175,684,752,9,1333;482.410588235294,172.25,660,744,9,815;498.817647058824,183,687.5,759,18,826;0.971764705882353,-1,-1,3,-1,7;29915.6482352941,0,0,29249.5,0,481473;0,0,0,0,0,0;969009.483529412,965360.5,968934,971616,959566,981469;3.06352941176471,0,0,7,0,12;0,0,0,0,0,0;8.58823529411765,5,11,12,0,18
SensorMeasurementSize154NGroup8NRawSlotNum10ContentionPerRAWSlot94TrafficInterval50000;154;950;8;10;50000;0;94;4.79894736842105,1,7,8,0,11;0.0357894736842105,0,0,0,0,1;897.156842105263,986.25,1109,1144,1,2149;885.826315789474,985.25,1104.5,1143,1,1215;893.538947368421,992,1115,1149,3,1223;0.622105263157895,-1,1,2,-1,2;345.324210526316,0,0,0,0,170826;0,0,0,0,0,0;955916.155789474,953744.25,955837,958730,71,973393;3.88105263157895,0,7,7,0,10;0,0,0,0,0,0;6.35473684210526,2,6,12,0,12
SensorMeasurementSize54NGroup16NRawSlotNum10ContentionPerRAWSlot119TrafficInterval50000;54;1200;16;10;50000;0;119;3.99833333333333,0,4,6,0,16;0.05,0,0,0,0,1;458.119166666667,375.5,564,587,7,923;446.179166666667,362,557,577,6,614;461.091666666667,384.25,569,590,15,626;-0.1975,-1,-1,-1,-1,5;16919.7683333333,0,0,0,0,729469;0,0,0,0,0,0;968470.1125,961916,966955,974335.25,956336,984887;1.13583333333333,0,0,0,0,13;0,0,0,0,0,0;8.175,6,8,12,0,18
SensorMeasurementSize154NGroup8NRawSlotNum5ContentionPerRAWSlot149TrafficInterval50000;154;750;8;5;50000;0;149;8.168,7,8,10,0,14;0.392,0,0,1,0,1;890.925333333333,884,1008.5,1062.75,39,1201;880.193333333333,873.75,996,1052,38,1200;904.52,899.25,1020,1073,65,1213;0.609333333333333,0,0,1,-4,4;216652.786666667,45489.75,198826.5,332661.5,0,839598;0,0,0,0,0,0;947227.434666667,943146,945818,949087.25,935866,961650;8.4,7,8,10,0,13;0,0,0,0,0,0;6.23333333333333,4,5,8,0,22
SensorMeasurementSize54NGroup16NRawSlotNum10ContentionPerRAWSlot89TrafficInterval60000;54;900;16;10;60000;0;89;3.82333333333333,0,3,6,0,15;0.0511111111111111,0,0,0,0,1;421.284444444444,233.75,533.5,580,5,934;409.633333333333,230.75,498,574,5,617;425.15,241,539.5,584,13,637;0.206666666666667,-1,-1,2,-1,5;24422.91,0,0,0,0,844816;0,0,0,0,0,0;973712.415555556,970691.25,973562,975907,966833,984826;1.77555555555556,0,0,4,0,12;0,0,0,0,0,0;9.36777777777778,6,12,12,0,18
SensorMeasurementSize54NGroup16NRawSlotNum5ContentionPerRAWSlot134TrafficInterval60000;54;675;16;5;60000;0;134;2.49925925925926,0,0,3,0,17;0.0962962962962963,0,0,0,0,1;370.268148148148,178.5,397,570,12,737;366.41037037037,174,397,564.5,9,625;382.688888888889,188.5,412,582,23,648;-0.00740740740740741,-1,-1,0,-3,5;91647.2785185185,0,0,156557,0,806078;0,0,0,0,0,0;969365.044444444,965445.5,969226,972410,961477,979097;3.34222222222222,0,0,7,0,13;0,0,0,0,0,0;9.54074074074074,8,10,11,0,22
SensorMeasurementSize154NGroup16NRawSlotNum10ContentionPerRAWSlot84TrafficInterval60000;154;850;16;10;60000;0;84;4.32823529411765,1,4,7,0,13;0.0376470588235294,0,0,0,0,1;483.963529411765,533.25,573,587,9,1211;475.86,529.5,571,585,9,611;482.622352941176,537.25,577,591,12,619;-0.207058823529412,-1,-1,1,-1,2;234.582352941176,0,0,0,0,103021;0,0,0,0,0,0;970500.121176471,967101.25,971215,974625,954402,984805;1.82,0,0,6,0,7;0,0,0,0,0,0;6.73411764705882,4.25,6,12,0,18
SensorMeasurementSize154NGroup12NRawSlotNum5ContentionPerRAWSlot124TrafficInterval60000;154;625;12;5;60000;0;124;5.2672,1,6,8,0,14;0.312,0,0,1,0,1;554.3568,441,662,719,22,800;547.4592,435,656,710,22,785;567.576,457,674,728,43,817;0.0064,-1,0,1,-4,2;136757.3568,0,77433,242330,0,700559;0,0,0,0,0,0;963645.472,960748,962812,965418,954935,973828;6.6256,7,7,7,0,13;0,0,0,0,0,0;6.32,4,6,9,0,17
SensorMeasurementSize154NGroup2NRawSlotNum10ContentionPerRAWSlot124TrafficInterval60000;154;1250;2;10;60000;0;124;0.0048,0,0,0,0,1;1,1,1,1,1,1;20.5912,5,13,24,0,288;20.3816,5,13,24,0,288;59.3968,42,52,63,35,334;0.008,0,0,0,0,1;270.0624,121,162.5,268,40,4152;0,0,0,0,0,0;864397.1528,857920,860781,863743,853140,907276;0,0,0,0,0,0;0,0,0,0,0,0;7.8352,3,7,13,1,17
SensorMeasurementSize154NGroup2NRawSlotNum10ContentionPerRAWSlot79TrafficInterval20000;154;800;2;10;20000;0;79;9.87875,8,11,11,0,13;0.0125,0,0,0,0,1;3972.0625,4358.75,4497,4577.25,1,8704;3957.90625,4356.75,4493,4571.25,1,4700;3975.5325,4375.75,4509.5,4587.25,16,4712;3.94625,2,5,5,0,6;14009.7575,2943.25,8573,19192,0,102671;0,0,0,0,0,0;850554.37375,844912,847952,850594.5,822249,899846;6.92375,7,7,7,0,8;0,0,0,0,0,0;3.91,3,4,5,0,9
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot109TrafficInterval50000;54;1100;12;10;50000;0;109;4.38727272727273,0,4,6,0,15;0.0527272727272727,0,0,0,0,1;601.620909090909,387,751,780.25,13,1341;586.65,360.5,732.5,776,13,815;603.406363636364,395.75,756,784,21,825;0.179090909090909,-1,-1,1,-1,5;13580.2854545455,0,0,0,0,468390;0,0,0,0,0,0;967063.329090909,963642.25,966243,969703.5,956106,981284;1.71727272727273,0,0,2,0,11;0,0,0,0,0,0;7.78909090909091,6,6,12,0,25
SensorMeasurementSize154NGroup8NRawSlotNum5ContentionPerRAWSlot139TrafficInterval60000;154;700;8;5;60000;0;139;6.17857142857143,4,6,8,0,14;0.804285714285714,1,1,1,0,1;594.672857142857,435,596.5,721.75,19,1109;588.925714285714,430,592,715.25,19,1104;618.481428571429,458.75,621,744.25,54,1119;1.11285714285714,0,1,2,-2,4;74444.5528571429,20627,43035,80500.5,1371,741106;0,0,0,0,0,0;947344.068571429,942212,946890,949227,937859,961710;5.65285714285714,4,6,7,0,12;0,0,0,0,0,0;9.65571428571429,8,10,12,2,19
SensorMeasurementSize54NGroup12NRawSlotNum5ContentionPerRAWSlot129TrafficInterval60000;54;650;12;5;60000;0;129;4.28307692307692,0,4,6,0,20;0.304615384615385,0,0,1,0,1;492.415384615385,121,659,702,16,801;487.841538461538,116.25,653.5,697,15,798;510.964615384615,148.5,672,716,41,818;0.687692307692308,0,0,0,-2,5;111985.043076923,3365,63927.5,198704,0,705365;0,0,0,0,0,0;963699.584615385,960738,962913.5,965375,955728,973706;5.40153846153846,0,7,7,0,13;0,0,0,0,0,0;9.54769230769231,7,9,12,0,18
SensorMeasurementSize54NGroup8NRawSlotNum10ContentionPerRAWSlot104TrafficInterval50000;54;1050;8;10;50000;0;104;4.66857142857143,0,4,9,0,17;0.0780952380952381,0,0,0,0,1;699.249523809524,207,986,1112.75,4,1973;682.395238095238,204,962.5,1098,4,1192;700.438095238095,215,988.5,1118,12,1205;1.05047619047619,-1,0,3,-1,5;17945.5342857143,0,0,11228.75,0,388837;0,0,0,0,0,0;954095.116190476,949142,954062.5,957622,939235,973474;3.20761904761905,0,0,7,0,12;0,0,0,0,0,0;8.51238095238095,5,11,12,0,19
SensorMeasurementSize154NGroup8NRawSlotNum10ContentionPerRAWSlot109TrafficInterval40000;154;1100;8;10;40000;0;109;4.96545454545455,2,5,8,0,12;0.01,0,0,0,0,1;1038.70818181818,1102.75,1162,1179,5,2235;1028.63818181818,1098.75,1160,1177,5,1219;1034.84272727273,1107,1166,1182,12,1227;-0.0536363636363636,-1,-1,2,-1,2;100.382727272727,0,0,0,0,38684;0,0,0,0,0,0;954811.229090909,949522,954274,958524,938901,973147;2.33636363636364,0,0,7,0,7;0,0,0,0,0,0;5.23909090909091,2,6,6,0,27
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot149TrafficInterval30000;154;1500;12;10;30000;0;149;4.97733333333333,4,6,6,0,12;0.02,0,0,0,0,1;655.828,732.75,788,800,4,1466;650.576,731,787,799,4,838;655.552,739,791,803,9,853;-0.687333333333333,-1,-1,-1,-1,2;67.1873333333333,0,0,0,0,100781;0,0,0,0,0,0;960314.916666667,956430.25,960271,962725.5,950660,981766;0.772,0,0,0,0,7;0,0,0,0,0,0;4.412,0,6,6,0,18
SensorMeasurementSize154NGroup16NRawSlotNum10ContentionPerRAWSlot89TrafficInterval60000;154;900;16;10;60000;0;89;3.93555555555556,0,4,6,0,12;0.0388888888888889,0,0,0,0,1;469.145555555556,355.75,573,593,6,1047;462.992222222222,354.75,571.5,591,6,630;469.682222222222,362.75,578,597,14,639;-0.276666666666667,-1,-1,1,-1,2;1609.83444444444,0,0,0,0,665230;0,0,0,0,0,0;973759.676666667,970661.25,973572,975918,966573,984826;1.66777777777778,0,0,1,0,7;0,0,0,0,0,0;7.76555555555556,5,6,12,0,18
SensorMeasurementSize54NGroup8NRawSlotNum10ContentionPerRAWSlot74TrafficInterval60000;54;750;8;10;60000;0;74;9.09466666666667,7,10,12,0,16;0.676,0,1,1,0,1;710.748,592.5,795,900,39,1126;692.973333333333,576.5,773.5,881,22,1123;730.546666666667,620.25,814,914.75,55,1146;3.66,3,4,5,-1,7;86180.8386666667,29256.25,71178.5,121505.25,0,374286;0,0,0,0,0,0;957998.813333333,954797,957382,959545,950824,973372;6.204,4,7,8,0,13;0,0,0,0,0,0;9.84666666666667,7,9,13,2,22
SensorMeasurementSize54NGroup2NRawSlotNum10ContentionPerRAWSlot129TrafficInterval60000;54;1300;2;10;60000;0;129;0.00153846153846154,0,0,0,0,1;1,1,1,1,1,1;14.3361538461538,6,12,20,0,84;14.1438461538462,6,12,19.25,0,70;52.34,43,51,58,35,109;0.00153846153846154,0,0,0,0,1;169.830769230769,114,148,203.25,40,763;0,0,0,0,0,0;883112.273076923,877680,880456.5,883733.75,873621,917854;0,0,0,0,0,0;0,0,0,0,0,0;6.65461538461538,4,7,9,0,16
SensorMeasurementSize154NGroup1NRawSlotNum10ContentionPerRAWSlot144TrafficInterval60000;154;1450;1;10;60000;0;144;0.00275862068965517,0,0,0,0,1;0.9,1,1,1,0,1;10.8006896551724,5,9,14,0,67;10.5924137931034,5,9,14,0,64;45.0834482758621,40,46,53,2,101;0.0110344827586207,0,0,0,-1,2;82.5620689655172,56,76,107,0,381;0,0,0,0,0,0;713744.860689655,773689.5,778658,783969.75,17239,842472;0.255862068965517,0,0,0,0,7;0,0,0,0,0,0;7.65586206896552,4,8,11,0,17
SensorMeasurementSize54NGroup1NRawSlotNum10ContentionPerRAWSlot129TrafficInterval60000;54;1300;1;10;60000;0;129;0.00461538461538462,0,0,0,0,1;0.9,1,1,1,0,1;9.50615384615385,4,8,14,0,58;9.27538461538462,4,8,14,0,46;43.9115384615385,39,45,52,4,88;0.483846153846154,0,0,0,-1,5;79.0976923076923,55,73,99,0,265;0,0,0,0,0,0;741257.416923077,795554.25,800811,805964.75,1674,853382;0.678461538461538,0,0,0,0,7;0,0,0,0,0,0;7.14,4,8,10,0,16
SensorMeasurementSize54NGroup16NRawSlotNum10ContentionPerRAWSlot144TrafficInterval40000;54;1450;16;10;40000;0;144;4.87448275862069,3,5,6,0,16;0.0427586206896552,0,0,0,0,1;477.048965517241,505.25,579,591,4,1042;468.284827586207,481,576,588,2,626;478.508275862069,507.25,583,595,12,636;-0.355172413793103,-1,-1,-1,-1,5;2348.52551724138,0,0,0,0,305450;0,0,0,0,0,0;965982.273793103,959467,967210,970416,953108,984928;0.848275862068966,0,0,0,0,13;0,0,0,0,0,0;5.41448275862069,0,6,7,0,18
SensorMeasurementSize154NGroup16NRawSlotNum10ContentionPerRAWSlot119TrafficInterval50000;154;1200;16;10;50000;0;119;4.795,3,5,6,0,13;0.0341666666666667,0,0,0,0,1;488.726666666667,562.75,585,596,5,1184;483.493333333333,556.75,584,594,5,622;488.8825,562.75,588.5,599,10,631;-0.519166666666667,-1,-1,-1,-1,2;50.8491666666667,0,0,0,0,61019;0,0,0,0,0,0;968453.8725,961916,966939.5,974339,955895,984887;1.08833333333333,0,0,0,0,7;0,0,0,0,0,0;5.28,0,6,6,0,12
SensorMeasurementSize154NGroup2NRawSlotNum10ContentionPerRAWSlot114TrafficInterval40000;154;1150;2;10;40000;0;114;2.55826086956522,0,0,7,0,13;0.811304347826087,1,1,1,0,1;809.857391304348,21,54,1569.75,0,4318;805.334782608696,21,52,1568.25,0,4288;857.998260869565,77,115,1613.5,52,4335;0.913913043478261,0,0,3,0,7;4025.90260869565,187,401.5,3009.25,89,128327;0,0,0,0,0,0;852430.12,845824,848446,850794,832344,900939;1.81652173913043,0,0,4,0,10;0,0,0,0,0,0;11.0991304347826,5,9,18,1,25
SensorMeasurementSize154NGroup8NRawSlotNum10ContentionPerRAWSlot69TrafficInterval60000;154;700;8;10;60000;0;69;7.91571428571429,8,8,8,0,10;0.0242857142857143,0,0,0,0,1;927.42,976,1027,1065,0,1129;925.674285714286,974.75,1026,1063,0,1126;936.555714285714,985,1034,1072,13,1136;1.95571428571429,2,2,2,0,3;17672.8171428571,0,1766,27018,0,134900;0,0,0,0,0,0;959148.265714286,956004.25,958194,960616,950818,976481;6.93571428571429,7,7,7,0,10;0,0,0,0,0,0;2.66571428571429,2,2,3,0,17
SensorMeasurementSize154NGroup8NRawSlotNum10ContentionPerRAWSlot144TrafficInterval20000;154;1450;8;10;20000;0;144;5.37448275862069,4,6,6,0,12;0.00206896551724138,0,0,0,0,1;1014.91586206897,1170,1185,1193,8,2301;1007.15172413793,1169,1184,1192,8,1222;1011.73517241379,1174,1188,1196,12,1228;-0.622758620689655,-1,-1,-1,-1,2;14.511724137931,0,0,0,0,21042;0,0,0,0,0,0;950730.346206897,943477.5,950543,957405.75,931846,973536;0.991724137931035,0,0,0,0,7;0,0,0,0,0,0;3.19586206896552,0,3,6,0,12
SensorMeasurementSize54NGroup4NRawSlotNum10ContentionPerRAWSlot124TrafficInterval60000;54;1250;4;10;60000;0;124;0.0224,0,0,0,0,1;1,1,1,1,1,1;43.84,21,36,59,1,291;43.3408,20,36,59,1,290;86.5936,59,80,105,36,340;0.024,0,0,0,0,1;911.5528,331.25,664,1232.75,141,7050;0,0,0,0,0,0;920381.2928,915452.5,918145,921466,910896,948805;0,0,0,0,0,0;0,0,0,0,0,0;15.712,15,16,16,14,17
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot89TrafficInterval60000;54;900;12;10;60000;0;89;4.14444444444444,0,2,9,0,18;0.07,0,0,0,0,1;498.672222222222,178.75,692,762,1,1279;486.646666666667,173,678.5,752,1,809;501.304444444444,185.5,699,766.25,3,819;0.704444444444444,-1,-1,3,-1,7;18715.71,0,0,0,0,479001;0,0,0,0,0,0;966625.504444444,964087,968184,970593.5,71,981581;2.52333333333333,0,0,7,0,13;0,0,0,0,0,0;8.86222222222222,6,12,12,0,18
SensorMeasurementSize154NGroup16NRawSlotNum5ContentionPerRAWSlot139TrafficInterval60000;154;700;16;5;60000;0;139;2.35285714285714,0,0,5,0,14;0.0757142857142857,0,0,0,0,1;387.232857142857,226.5,429,567,12,700;381.858571428571,225.75,423,556.25,10,627;397.267142857143,239.75,439.5,577,24,645;-0.541428571428571,-1,-1,-1,-3,2;95723.7957142857,0,0,20039.75,0,779118;0,0,0,0,0,0;968118.562857143,964483,967491.5,972297,960362,978994;2.69142857142857,0,0,7,0,13;0,0,0,0,0,0;9.29714285714286,7,9,11,0,18
SensorMeasurementSize54NGroup12NRawSlotNum5ContentionPerRAWSlot134TrafficInterval60000;54;675;12;5;60000;0;134;3.02814814814815,0,1,4,0,19;0.13037037037037,0,0,0,0,1;477.648888888889,162,598,709.5,9,916;472.340740740741,158.5,592,703,9,797;493.145185185185,178.5,619,722.5,33,815;0.33037037037037,-1,-1,0,-2,5;94913.4548148148,0,49681,158865.5,0,797379;0,0,0,0,0,0;961369.900740741,956749,961964,965171,951737,973868;4.94074074074074,0,7,7,0,13;0,0,0,0,0,0;9.02074074074074,8,9,11,0,19
SensorMeasurementSize154NGroup4NRawSlotNum10ContentionPerRAWSlot89TrafficInterval60000;154;900;4;10;60000;0;89;2.35555555555556,0,0,8,0,11;0.784444444444444,1,1,1,0,1;442.715555555556,14,37,1053.75,1,2141;441.554444444444,14,37,1053.75,1,2138;475.272222222222,52,76,1077.75,26,2149;0.598888888888889,0,0,2,0,3;5211.32444444444,370,820,4781.25,0,127507;0,0,0,0,0,0;922786.536666667,918784,920854,923436,910121,949225;1.97333333333333,0,0,6,0,9;0,0,0,0,0,0;12.8677777777778,8,16,16,1,17
SensorMeasurementSize154NGroup4NRawSlotNum10ContentionPerRAWSlot114TrafficInterval10000;154;1150;4;10;10000;0;114;5.6504347826087,4,6,6,0,14;0.00173913043478261,0,0,0,0,1;2097.81739130435,2357,2388,2399,3,4716;2078.86608695652,2355,2387,2397,3,2423;2083.62956521739,2359,2391,2401,8,2427;-0.342608695652174,-1,-1,-1,-1,8;70.064347826087,0,0,0,0,43781;0,0,0,0,0,0;919347.506086956,914111.5,917879.5,921864,895691,948784;1.69217391304348,0,0,0,0,7;0,0,0,0,0,0;3.71826086956522,0,6,6,0,100
SensorMeasurementSize154NGroup12NRawSlotNum5ContentionPerRAWSlot129TrafficInterval60000;154;650;12;5;60000;0;129;6.79692307692308,5,7,9,0,16;0.330769230769231,0,0,1,0,1;585.173846153846,597.5,666,701,27,800;576.756923076923,591.25,657,692.75,27,798;597.047692307692,611,675,711.75,42,820;0.0815384615384615,-1,0,1,-4,3;179860.736923077,0,170458.5,310713.75,0,825577;0,0,0,0,0,0;963581.761538462,960698,962695,965385.25,955735,973706;7.51384615384615,7,7,10,0,13;0,0,0,0,0,0;5.73076923076923,4,5,7,0,18
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot129TrafficInterval40000;154;1300;12;10;40000;0;129;4.78153846153846,3,5,6,0,12;0.0315384615384615,0,0,0,0,1;668.463076923077,733.75,782,796,0,1462;662.556923076923,733,781,795,0,833;668.180769230769,738.75,785,800,7,839;-0.515384615384615,-1,-1,-1,-1,2;218.509230769231,0,0,0,0,128904;0,0,0,0,0,0;965073.833076923,959982,966677,969320,952332,981438;1.10384615384615,0,0,0,0,7;0,0,0,0,0,0;5.30307692307692,0,6,6,0,29
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot114TrafficInterval50000;54;1150;12;10;50000;0;114;3.9504347826087,0,3,6,0,16;0.0434782608695652,0,0,0,0,1;593.147826086957,297.25,742,778,6,1922;579.664347826087,284,723,771,6,1504;595.213913043478,306.25,745,782,14,1519;0.0765217391304348,-1,-1,-0.25,-1,5;16470.212173913,0,0,0,0,674565;0,0,0,0,0,0;962999.32,955920.5,964096,969104,938821,981438;1.68,0,0,0,0,13;0,0,0,0,0,0;8.58,6,10,12,0,27
SensorMeasurementSize54NGroup8NRawSlotNum10ContentionPerRAWSlot139TrafficInterval40000;54;1400;8;10;40000;0;139;5.16285714285714,2,5,6,0,15;0.0271428571428571,0,0,0,0,1;950.285,1032.75,1157,1178,6,2116;934.261428571429,1020,1145,1173,6,1213;949.482142857143,1034.75,1161,1181,14,1221;0.215714285714286,-1,-1,1,-1,9;4144.50357142857,0,0,0,0,266161;0,0,0,0,0,0;954339.185714286,949939.25,953894.5,957392,941173,973454;1.81928571428571,0,0,5.25,0,12;0,0,0,0,0,0;5.90857142857143,3,6,7,0,19
